transaction_id,customer_id,transaction_date,transaction_type,amount,transaction_status,channel,country,fraud_flag
2537,1222,2023-04-16 16:00:00,CREDIT,71935,SUCCESS,CARD,USA,0
2538,1415,2023-04-16 17:00:00,CREDIT,73466,SUCCESS,CARD,UAE,0
2539,1552,2023-04-16 18:00:00,CREDIT,37670,SUCCESS,CARD,USA,0
2540,1369,2023-04-16 19:00:00,DEBIT,88077,SUCCESS,NETBANKING,Singapore,0
2541,1715,2023-04-16 20:00:00,DEBIT,6715,SUCCESS,NETBANKING,India,0
2542,1263,2023-04-16 21:00:00,DEBIT,72398,SUCCESS,CARD,India,0
2543,1839,2023-04-16 22:00:00,DEBIT,38411,SUCCESS,NETBANKING,UK,0
2544,1689,2023-04-16 23:00:00,DEBIT,90345,SUCCESS,UPI,India,0
2545,1859,2023-04-17 00:00:00,DEBIT,23534,SUCCESS,NETBANKING,USA,0
2546,1317,2023-04-17 01:00:00,CREDIT,86979,SUCCESS,CARD,Singapore,0
2547,1083,2023-04-17 02:00:00,DEBIT,15839,SUCCESS,NETBANKING,UK,0
2548,1317,2023-04-17 03:00:00,DEBIT,66302,SUCCESS,UPI,USA,0
2549,1110,2023-04-17 04:00:00,DEBIT,98680,SUCCESS,NETBANKING,India,0
2550,1250,2023-04-17 05:00:00,DEBIT,93519,SUCCESS,CARD,UAE,0
2551,1382,2023-04-17 06:00:00,CREDIT,79699,SUCCESS,UPI,USA,0
2552,1006,2023-04-17 07:00:00,CREDIT,33749,SUCCESS,UPI,UAE,0
2553,1458,2023-04-17 08:00:00,DEBIT,47545,SUCCESS,NETBANKING,UAE,0
2554,1083,2023-04-17 09:00:00,CREDIT,39570,SUCCESS,UPI,UK,0
2555,1207,2023-04-17 10:00:00,DEBIT,75065,SUCCESS,UPI,Singapore,0
2556,1899,2023-04-17 11:00:00,DEBIT,48721,SUCCESS,UPI,India,0
2557,1389,2023-04-17 12:00:00,DEBIT,33026,SUCCESS,CARD,India,0
2558,1313,2023-04-17 13:00:00,DEBIT,38097,FAILED,UPI,USA,0
2559,1021,2023-04-17 14:00:00,CREDIT,60040,SUCCESS,NETBANKING,India,0
2560,1409,2023-04-17 15:00:00,CREDIT,40824,SUCCESS,NETBANKING,UK,1
2561,1894,2023-04-17 16:00:00,DEBIT,97905,SUCCESS,UPI,India,0
2562,1514,2023-04-17 17:00:00,DEBIT,31804,SUCCESS,NETBANKING,USA,0
2563,1126,2023-04-17 18:00:00,DEBIT,28491,SUCCESS,UPI,India,0
2564,1808,2023-04-17 19:00:00,CREDIT,63391,SUCCESS,NETBANKING,Singapore,0
2565,1699,2023-04-17 20:00:00,CREDIT,89823,SUCCESS,UPI,UAE,0
2566,1873,2023-04-17 21:00:00,DEBIT,2626,SUCCESS,UPI,UAE,0
2567,1013,2023-04-17 22:00:00,CREDIT,24786,SUCCESS,UPI,UAE,0
2568,1970,2023-04-17 23:00:00,DEBIT,73439,SUCCESS,CARD,Singapore,0
2569,1977,2023-04-18 00:00:00,CREDIT,98304,SUCCESS,NETBANKING,UK,0
2570,1011,2023-04-18 01:00:00,DEBIT,6674,SUCCESS,UPI,USA,0
2571,1086,2023-04-18 02:00:00,DEBIT,8833,SUCCESS,CARD,Singapore,0
2572,1523,2023-04-18 03:00:00,DEBIT,50390,SUCCESS,CARD,USA,0
2573,1908,2023-04-18 04:00:00,CREDIT,72893,FAILED,UPI,UK,0
2574,1536,2023-04-18 05:00:00,DEBIT,36151,SUCCESS,UPI,Singapore,0
2575,1300,2023-04-18 06:00:00,DEBIT,16009,SUCCESS,UPI,India,0
2576,1242,2023-04-18 07:00:00,CREDIT,89782,SUCCESS,UPI,UK,0
2577,1121,2023-04-18 08:00:00,DEBIT,77438,SUCCESS,UPI,UAE,0
2578,1146,2023-04-18 09:00:00,DEBIT,73532,SUCCESS,NETBANKING,Singapore,0
2579,1566,2023-04-18 10:00:00,DEBIT,28233,SUCCESS,UPI,UK,0
2580,1749,2023-04-18 11:00:00,DEBIT,51671,SUCCESS,UPI,UK,0
2581,1355,2023-04-18 12:00:00,CREDIT,79162,SUCCESS,NETBANKING,Singapore,0
2582,1684,2023-04-18 13:00:00,CREDIT,51008,SUCCESS,CARD,UAE,0
2583,1903,2023-04-18 14:00:00,CREDIT,11378,SUCCESS,NETBANKING,UAE,0
2584,1732,2023-04-18 15:00:00,DEBIT,51558,SUCCESS,CARD,UK,0
2585,1630,2023-04-18 16:00:00,DEBIT,64365,SUCCESS,CARD,USA,0
2586,1308,2023-04-18 17:00:00,DEBIT,56882,SUCCESS,NETBANKING,UK,0
2587,1694,2023-04-18 18:00:00,CREDIT,55515,SUCCESS,UPI,Singapore,0
2588,1287,2023-04-18 19:00:00,CREDIT,91187,SUCCESS,CARD,Singapore,0
2589,1306,2023-04-18 20:00:00,DEBIT,54260,FAILED,UPI,Singapore,0
2590,1811,2023-04-18 21:00:00,DEBIT,54499,SUCCESS,NETBANKING,UAE,0
2591,1593,2023-04-18 22:00:00,CREDIT,25398,SUCCESS,CARD,India,0
2592,1965,2023-04-18 23:00:00,DEBIT,22291,SUCCESS,UPI,Singapore,0
2593,1913,2023-04-19 00:00:00,CREDIT,57064,SUCCESS,CARD,Singapore,0
2594,1722,2023-04-19 01:00:00,CREDIT,33192,SUCCESS,CARD,USA,0
2595,1661,2023-04-19 02:00:00,DEBIT,89507,SUCCESS,NETBANKING,USA,0
2596,1548,2023-04-19 03:00:00,CREDIT,75357,SUCCESS,UPI,UK,0
2597,1351,2023-04-19 04:00:00,DEBIT,62613,SUCCESS,UPI,UK,0
2598,1311,2023-04-19 05:00:00,CREDIT,51197,SUCCESS,CARD,UK,0
2599,1872,2023-04-19 06:00:00,CREDIT,30379,SUCCESS,UPI,Singapore,0
2600,1058,2023-04-19 07:00:00,CREDIT,14504,SUCCESS,CARD,USA,0
2601,1642,2023-04-19 08:00:00,DEBIT,70122,SUCCESS,NETBANKING,UK,0
2602,1923,2023-04-19 09:00:00,CREDIT,35298,SUCCESS,NETBANKING,USA,0
2603,1713,2023-04-19 10:00:00,DEBIT,94323,SUCCESS,UPI,Singapore,0
2604,1754,2023-04-19 11:00:00,CREDIT,50097,SUCCESS,NETBANKING,Singapore,0
2605,1034,2023-04-19 12:00:00,CREDIT,78792,SUCCESS,NETBANKING,UK,0
2606,1444,2023-04-19 13:00:00,CREDIT,667,SUCCESS,UPI,Singapore,0
2607,1092,2023-04-19 14:00:00,DEBIT,61132,SUCCESS,CARD,Singapore,0
2608,1949,2023-04-19 15:00:00,DEBIT,2279,SUCCESS,NETBANKING,USA,0
2609,1958,2023-04-19 16:00:00,CREDIT,2119,SUCCESS,UPI,India,0
2610,1206,2023-04-19 17:00:00,DEBIT,81555,SUCCESS,UPI,UAE,0
2611,1352,2023-04-19 18:00:00,DEBIT,85339,SUCCESS,UPI,UK,0
2612,1902,2023-04-19 19:00:00,CREDIT,18804,SUCCESS,NETBANKING,India,0
2613,1331,2023-04-19 20:00:00,DEBIT,18130,SUCCESS,NETBANKING,UK,0
2614,1816,2023-04-19 21:00:00,CREDIT,69545,SUCCESS,CARD,India,0
2615,1861,2023-04-19 22:00:00,DEBIT,73651,SUCCESS,CARD,Singapore,0
2616,1724,2023-04-19 23:00:00,DEBIT,3520,SUCCESS,CARD,UK,0
2617,1158,2023-04-20 00:00:00,DEBIT,59975,SUCCESS,CARD,India,0
2618,1953,2023-04-20 01:00:00,DEBIT,47753,SUCCESS,CARD,UAE,0
2619,1956,2023-04-20 02:00:00,CREDIT,16840,SUCCESS,CARD,Singapore,0
2620,1023,2023-04-20 03:00:00,DEBIT,65363,SUCCESS,UPI,UK,0
2621,1403,2023-04-20 04:00:00,CREDIT,95964,SUCCESS,CARD,UK,0
2622,1804,2023-04-20 05:00:00,CREDIT,64659,SUCCESS,NETBANKING,India,0
2623,1515,2023-04-20 06:00:00,DEBIT,19565,SUCCESS,CARD,UK,0
2624,1731,2023-04-20 07:00:00,DEBIT,51532,SUCCESS,NETBANKING,Singapore,0
2625,1363,2023-04-20 08:00:00,DEBIT,4231,SUCCESS,CARD,USA,0
2626,1381,2023-04-20 09:00:00,CREDIT,10752,SUCCESS,UPI,India,0
2627,1531,2023-04-20 10:00:00,DEBIT,65073,SUCCESS,UPI,UAE,0
2628,1955,2023-04-20 11:00:00,DEBIT,87143,SUCCESS,NETBANKING,UK,0
2629,1151,2023-04-20 12:00:00,CREDIT,47247,SUCCESS,CARD,Singapore,0
2630,1561,2023-04-20 13:00:00,CREDIT,47771,SUCCESS,UPI,UK,0
2631,1688,2023-04-20 14:00:00,CREDIT,89442,SUCCESS,UPI,UAE,0
2632,1946,2023-04-20 15:00:00,CREDIT,19271,SUCCESS,CARD,Singapore,0
2633,1607,2023-04-20 16:00:00,DEBIT,86229,SUCCESS,NETBANKING,UAE,0
2634,1616,2023-04-20 17:00:00,DEBIT,55792,SUCCESS,NETBANKING,Singapore,0
2635,1419,2023-04-20 18:00:00,DEBIT,58641,SUCCESS,NETBANKING,USA,0
2636,1249,2023-04-20 19:00:00,DEBIT,9570,SUCCESS,UPI,Singapore,0
2637,1116,2023-04-20 20:00:00,CREDIT,61444,SUCCESS,CARD,UAE,0
2638,1865,2023-04-20 21:00:00,DEBIT,44408,SUCCESS,UPI,India,0
2639,1511,2023-04-20 22:00:00,CREDIT,50739,SUCCESS,UPI,USA,0
2640,1739,2023-04-20 23:00:00,DEBIT,21426,SUCCESS,UPI,UK,1
2641,1577,2023-04-21 00:00:00,CREDIT,4697,SUCCESS,UPI,USA,0
2642,1334,2023-04-21 01:00:00,DEBIT,30888,SUCCESS,CARD,USA,0
2643,1417,2023-04-21 02:00:00,CREDIT,65120,SUCCESS,UPI,UK,0
2644,1931,2023-04-21 03:00:00,CREDIT,49577,SUCCESS,UPI,Singapore,0
2645,1773,2023-04-21 04:00:00,DEBIT,33171,SUCCESS,NETBANKING,USA,0
2646,1294,2023-04-21 05:00:00,CREDIT,70703,SUCCESS,UPI,USA,0
2647,1937,2023-04-21 06:00:00,DEBIT,62023,SUCCESS,CARD,India,0
2648,1754,2023-04-21 07:00:00,CREDIT,70660,SUCCESS,UPI,India,0
2649,1370,2023-04-21 08:00:00,DEBIT,73351,SUCCESS,CARD,UAE,0
2650,1185,2023-04-21 09:00:00,CREDIT,57592,SUCCESS,CARD,UK,0
2651,1245,2023-04-21 10:00:00,CREDIT,31870,FAILED,CARD,Singapore,0
2652,1636,2023-04-21 11:00:00,CREDIT,76862,SUCCESS,NETBANKING,Singapore,1
2653,1267,2023-04-21 12:00:00,DEBIT,35499,SUCCESS,NETBANKING,UAE,0
2654,1642,2023-04-21 13:00:00,CREDIT,79048,SUCCESS,UPI,Singapore,0
2655,1236,2023-04-21 14:00:00,CREDIT,57539,SUCCESS,UPI,Singapore,0
2656,1529,2023-04-21 15:00:00,CREDIT,44515,SUCCESS,UPI,India,0
2657,1551,2023-04-21 16:00:00,CREDIT,12669,SUCCESS,CARD,Singapore,0
2658,1020,2023-04-21 17:00:00,DEBIT,2469,SUCCESS,CARD,Singapore,0
2659,1910,2023-04-21 18:00:00,DEBIT,97657,SUCCESS,CARD,UAE,0
2660,1736,2023-04-21 19:00:00,CREDIT,628,SUCCESS,UPI,UAE,0
2661,1866,2023-04-21 20:00:00,DEBIT,30414,FAILED,UPI,USA,0
2662,1793,2023-04-21 21:00:00,DEBIT,18147,SUCCESS,UPI,Singapore,0
2663,1519,2023-04-21 22:00:00,CREDIT,19848,SUCCESS,UPI,Singapore,0
2664,1099,2023-04-21 23:00:00,DEBIT,35209,SUCCESS,NETBANKING,Singapore,0
2665,1751,2023-04-22 00:00:00,CREDIT,14019,SUCCESS,NETBANKING,India,0
2666,1477,2023-04-22 01:00:00,DEBIT,47598,SUCCESS,NETBANKING,Singapore,0
2667,1598,2023-04-22 02:00:00,CREDIT,55908,SUCCESS,UPI,India,1
2668,1297,2023-04-22 03:00:00,DEBIT,80892,SUCCESS,NETBANKING,USA,0
2669,1939,2023-04-22 04:00:00,DEBIT,70541,FAILED,NETBANKING,UK,0
2670,1525,2023-04-22 05:00:00,CREDIT,74520,SUCCESS,UPI,Singapore,0
2671,1333,2023-04-22 06:00:00,CREDIT,29006,SUCCESS,NETBANKING,UAE,0
2672,1001,2023-04-22 07:00:00,DEBIT,71586,SUCCESS,UPI,UAE,0
2673,1374,2023-04-22 08:00:00,CREDIT,66996,SUCCESS,UPI,Singapore,0
2674,1292,2023-04-22 09:00:00,DEBIT,22046,SUCCESS,UPI,India,0
2675,1836,2023-04-22 10:00:00,DEBIT,47120,SUCCESS,CARD,UAE,0
2676,1933,2023-04-22 11:00:00,DEBIT,74366,SUCCESS,UPI,UAE,0
2677,1552,2023-04-22 12:00:00,DEBIT,22261,SUCCESS,NETBANKING,USA,0
2678,1317,2023-04-22 13:00:00,DEBIT,27838,FAILED,NETBANKING,USA,0
2679,1501,2023-04-22 14:00:00,DEBIT,4025,SUCCESS,UPI,USA,0
2680,1827,2023-04-22 15:00:00,DEBIT,8563,SUCCESS,CARD,UAE,0
2681,1380,2023-04-22 16:00:00,DEBIT,57253,SUCCESS,CARD,UAE,0
2682,1622,2023-04-22 17:00:00,CREDIT,83048,SUCCESS,CARD,Singapore,0
2683,1013,2023-04-22 18:00:00,DEBIT,61109,SUCCESS,NETBANKING,Singapore,0
2684,1503,2023-04-22 19:00:00,DEBIT,88038,SUCCESS,CARD,India,0
2685,1230,2023-04-22 20:00:00,CREDIT,99646,SUCCESS,CARD,UAE,0
2686,1984,2023-04-22 21:00:00,DEBIT,91353,FAILED,UPI,Singapore,1
2687,1083,2023-04-22 22:00:00,DEBIT,41652,SUCCESS,CARD,Singapore,0
2688,1129,2023-04-22 23:00:00,CREDIT,56371,SUCCESS,CARD,USA,0
2689,1742,2023-04-23 00:00:00,DEBIT,9897,SUCCESS,CARD,USA,0
2690,1837,2023-04-23 01:00:00,CREDIT,86230,SUCCESS,UPI,USA,0
2691,1144,2023-04-23 02:00:00,DEBIT,72042,SUCCESS,UPI,UK,0
2692,1890,2023-04-23 03:00:00,CREDIT,14065,SUCCESS,CARD,Singapore,1
2693,1856,2023-04-23 04:00:00,DEBIT,13833,SUCCESS,NETBANKING,USA,0
2694,1027,2023-04-23 05:00:00,DEBIT,53323,SUCCESS,NETBANKING,USA,0
2695,1065,2023-04-23 06:00:00,CREDIT,27026,SUCCESS,UPI,UAE,0
2696,1162,2023-04-23 07:00:00,DEBIT,28883,FAILED,CARD,USA,0
2697,1228,2023-04-23 08:00:00,DEBIT,83460,FAILED,NETBANKING,UAE,1
2698,1260,2023-04-23 09:00:00,CREDIT,36494,FAILED,CARD,India,0
2699,1448,2023-04-23 10:00:00,DEBIT,64896,SUCCESS,UPI,USA,0
2700,1423,2023-04-23 11:00:00,DEBIT,28387,FAILED,NETBANKING,UAE,0
2701,1459,2023-04-23 12:00:00,CREDIT,82204,FAILED,UPI,USA,0
2702,1951,2023-04-23 13:00:00,CREDIT,30536,FAILED,CARD,India,0
2703,1675,2023-04-23 14:00:00,CREDIT,87016,SUCCESS,UPI,USA,0
2704,1300,2023-04-23 15:00:00,CREDIT,90432,SUCCESS,UPI,UAE,1
2705,1918,2023-04-23 16:00:00,DEBIT,73667,SUCCESS,UPI,India,0
2706,1302,2023-04-23 17:00:00,DEBIT,87583,SUCCESS,UPI,India,0
2707,1286,2023-04-23 18:00:00,CREDIT,3288,SUCCESS,NETBANKING,India,0
2708,1394,2023-04-23 19:00:00,CREDIT,91305,SUCCESS,CARD,UK,0
2709,1009,2023-04-23 20:00:00,CREDIT,97449,FAILED,NETBANKING,UAE,0
2710,1706,2023-04-23 21:00:00,DEBIT,6865,SUCCESS,CARD,UK,0
2711,1629,2023-04-23 22:00:00,CREDIT,51726,SUCCESS,CARD,India,0
2712,1269,2023-04-23 23:00:00,DEBIT,88807,FAILED,CARD,UK,0
2713,1591,2023-04-24 00:00:00,DEBIT,10907,FAILED,CARD,USA,0
2714,1969,2023-04-24 01:00:00,CREDIT,10304,SUCCESS,CARD,UK,0
2715,1604,2023-04-24 02:00:00,DEBIT,92702,SUCCESS,NETBANKING,Singapore,0
2716,1777,2023-04-24 03:00:00,DEBIT,58044,SUCCESS,CARD,India,0
2717,1843,2023-04-24 04:00:00,DEBIT,42220,SUCCESS,UPI,India,0
2718,1861,2023-04-24 05:00:00,DEBIT,22758,SUCCESS,NETBANKING,UAE,0
2719,1360,2023-04-24 06:00:00,CREDIT,37181,SUCCESS,NETBANKING,USA,0
2720,1256,2023-04-24 07:00:00,CREDIT,35086,SUCCESS,CARD,UAE,0
2721,1132,2023-04-24 08:00:00,DEBIT,79422,SUCCESS,UPI,UK,0
2722,1275,2023-04-24 09:00:00,CREDIT,94919,FAILED,UPI,Singapore,0
2723,1775,2023-04-24 10:00:00,CREDIT,50404,SUCCESS,CARD,Singapore,0
2724,1682,2023-04-24 11:00:00,CREDIT,65692,SUCCESS,CARD,Singapore,1
2725,1971,2023-04-24 12:00:00,CREDIT,58648,SUCCESS,UPI,Singapore,0
2726,1512,2023-04-24 13:00:00,DEBIT,98547,SUCCESS,NETBANKING,USA,0
2727,1312,2023-04-24 14:00:00,CREDIT,40086,FAILED,NETBANKING,UK,0
2728,1575,2023-04-24 15:00:00,DEBIT,74195,SUCCESS,CARD,Singapore,0
2729,1885,2023-04-24 16:00:00,DEBIT,91694,SUCCESS,NETBANKING,India,0
2730,1979,2023-04-24 17:00:00,CREDIT,88381,SUCCESS,NETBANKING,UK,0
2731,1283,2023-04-24 18:00:00,CREDIT,66251,SUCCESS,UPI,USA,0
2732,1120,2023-04-24 19:00:00,DEBIT,73698,SUCCESS,NETBANKING,Singapore,0
2733,1106,2023-04-24 20:00:00,CREDIT,28314,SUCCESS,UPI,USA,0
2734,1932,2023-04-24 21:00:00,DEBIT,38845,SUCCESS,CARD,Singapore,0
2735,1686,2023-04-24 22:00:00,DEBIT,42648,SUCCESS,CARD,India,0
2736,1996,2023-04-24 23:00:00,CREDIT,10781,SUCCESS,UPI,UK,0
2737,1203,2023-04-25 00:00:00,DEBIT,7084,SUCCESS,UPI,India,0
2738,1164,2023-04-25 01:00:00,DEBIT,27679,SUCCESS,CARD,Singapore,0
2739,1304,2023-04-25 02:00:00,CREDIT,90910,SUCCESS,UPI,UAE,1
2740,1496,2023-04-25 03:00:00,DEBIT,55033,SUCCESS,CARD,UK,0
2741,1631,2023-04-25 04:00:00,DEBIT,27499,SUCCESS,CARD,USA,0
2742,1555,2023-04-25 05:00:00,CREDIT,31581,SUCCESS,CARD,Singapore,0
2743,1823,2023-04-25 06:00:00,DEBIT,1044,SUCCESS,CARD,India,0
2744,1155,2023-04-25 07:00:00,DEBIT,94093,SUCCESS,CARD,UAE,0
2745,1366,2023-04-25 08:00:00,DEBIT,9214,FAILED,CARD,Singapore,0
2746,1718,2023-04-25 09:00:00,DEBIT,39946,SUCCESS,NETBANKING,USA,0
2747,1901,2023-04-25 10:00:00,DEBIT,83766,SUCCESS,NETBANKING,India,0
2748,1619,2023-04-25 11:00:00,CREDIT,77948,FAILED,CARD,UK,0
2749,1250,2023-04-25 12:00:00,DEBIT,32696,SUCCESS,NETBANKING,UAE,0
2750,1956,2023-04-25 13:00:00,CREDIT,75387,SUCCESS,UPI,Singapore,0
2751,1915,2023-04-25 14:00:00,DEBIT,7007,SUCCESS,UPI,Singapore,0
2752,1881,2023-04-25 15:00:00,CREDIT,28214,SUCCESS,CARD,Singapore,0
2753,1333,2023-04-25 16:00:00,CREDIT,25109,SUCCESS,NETBANKING,Singapore,0
2754,1641,2023-04-25 17:00:00,CREDIT,84946,SUCCESS,UPI,India,0
2755,1968,2023-04-25 18:00:00,DEBIT,50341,SUCCESS,UPI,UK,0
2756,1510,2023-04-25 19:00:00,CREDIT,35825,SUCCESS,UPI,USA,0
2757,1292,2023-04-25 20:00:00,DEBIT,19096,FAILED,UPI,UAE,0
2758,1019,2023-04-25 21:00:00,CREDIT,6147,SUCCESS,NETBANKING,Singapore,1
2759,1281,2023-04-25 22:00:00,CREDIT,28867,SUCCESS,UPI,Singapore,0
2760,1796,2023-04-25 23:00:00,CREDIT,16447,SUCCESS,UPI,UK,0
2761,1000,2023-04-26 00:00:00,DEBIT,24202,SUCCESS,UPI,UK,0
2762,1118,2023-04-26 01:00:00,CREDIT,4363,SUCCESS,CARD,India,0
2763,1034,2023-04-26 02:00:00,CREDIT,67538,FAILED,UPI,India,0
2764,1197,2023-04-26 03:00:00,CREDIT,96459,SUCCESS,UPI,India,0
2765,1484,2023-04-26 04:00:00,CREDIT,30640,SUCCESS,NETBANKING,UAE,1
2766,1756,2023-04-26 05:00:00,DEBIT,75826,SUCCESS,UPI,India,0
2767,1058,2023-04-26 06:00:00,DEBIT,63869,SUCCESS,UPI,Singapore,0
2768,1836,2023-04-26 07:00:00,CREDIT,40943,SUCCESS,UPI,India,0
2769,1160,2023-04-26 08:00:00,DEBIT,27790,SUCCESS,CARD,UAE,0
2770,1690,2023-04-26 09:00:00,DEBIT,3094,SUCCESS,NETBANKING,India,0
2771,1205,2023-04-26 10:00:00,CREDIT,67646,FAILED,NETBANKING,India,0
2772,1011,2023-04-26 11:00:00,DEBIT,7477,SUCCESS,CARD,Singapore,0
2773,1489,2023-04-26 12:00:00,DEBIT,78672,SUCCESS,CARD,Singapore,0
2774,1275,2023-04-26 13:00:00,CREDIT,26567,SUCCESS,NETBANKING,Singapore,0
2775,1692,2023-04-26 14:00:00,CREDIT,148,SUCCESS,UPI,India,0
2776,1241,2023-04-26 15:00:00,DEBIT,37078,SUCCESS,NETBANKING,Singapore,0
2777,1215,2023-04-26 16:00:00,DEBIT,47706,SUCCESS,CARD,UK,0
2778,1250,2023-04-26 17:00:00,CREDIT,81674,SUCCESS,UPI,USA,0
2779,1810,2023-04-26 18:00:00,CREDIT,98212,SUCCESS,NETBANKING,USA,0
2780,1125,2023-04-26 19:00:00,CREDIT,73514,SUCCESS,UPI,Singapore,0
2781,1993,2023-04-26 20:00:00,DEBIT,93245,SUCCESS,UPI,UAE,0
2782,1216,2023-04-26 21:00:00,DEBIT,49322,SUCCESS,CARD,Singapore,0
2783,1305,2023-04-26 22:00:00,DEBIT,48215,SUCCESS,NETBANKING,Singapore,0
2784,1796,2023-04-26 23:00:00,CREDIT,89706,SUCCESS,CARD,India,0
2785,1184,2023-04-27 00:00:00,DEBIT,40747,SUCCESS,NETBANKING,UAE,0
2786,1038,2023-04-27 01:00:00,DEBIT,54707,SUCCESS,NETBANKING,Singapore,0
2787,1222,2023-04-27 02:00:00,CREDIT,57510,SUCCESS,UPI,UK,0
2788,1183,2023-04-27 03:00:00,CREDIT,22096,SUCCESS,UPI,USA,0
2789,1494,2023-04-27 04:00:00,DEBIT,55021,SUCCESS,UPI,UK,0
2790,1426,2023-04-27 05:00:00,DEBIT,83797,SUCCESS,CARD,UK,0
2791,1177,2023-04-27 06:00:00,DEBIT,46122,SUCCESS,UPI,UK,0
2792,1918,2023-04-27 07:00:00,DEBIT,40248,FAILED,CARD,UAE,0
2793,1427,2023-04-27 08:00:00,CREDIT,67864,FAILED,UPI,UAE,0
2794,1293,2023-04-27 09:00:00,DEBIT,92001,SUCCESS,CARD,UAE,0
2795,1851,2023-04-27 10:00:00,DEBIT,90824,SUCCESS,NETBANKING,USA,0
2796,1150,2023-04-27 11:00:00,DEBIT,8988,FAILED,CARD,India,0
2797,1383,2023-04-27 12:00:00,DEBIT,88766,SUCCESS,CARD,Singapore,0
2798,1637,2023-04-27 13:00:00,DEBIT,39259,SUCCESS,CARD,Singapore,0
2799,1812,2023-04-27 14:00:00,CREDIT,42297,SUCCESS,NETBANKING,India,0
2800,1307,2023-04-27 15:00:00,DEBIT,84426,SUCCESS,CARD,Singapore,0
2801,1335,2023-04-27 16:00:00,CREDIT,90460,SUCCESS,NETBANKING,UK,0
2802,1945,2023-04-27 17:00:00,CREDIT,99041,SUCCESS,UPI,USA,0
2803,1745,2023-04-27 18:00:00,CREDIT,24574,SUCCESS,UPI,Singapore,0
2804,1891,2023-04-27 19:00:00,CREDIT,17433,SUCCESS,NETBANKING,USA,0
2805,1374,2023-04-27 20:00:00,DEBIT,36455,SUCCESS,CARD,India,0
2806,1007,2023-04-27 21:00:00,DEBIT,99515,SUCCESS,UPI,Singapore,0
2807,1340,2023-04-27 22:00:00,DEBIT,74003,SUCCESS,CARD,USA,0
2808,1128,2023-04-27 23:00:00,DEBIT,66358,SUCCESS,CARD,UK,0
2809,1775,2023-04-28 00:00:00,CREDIT,31245,SUCCESS,NETBANKING,UK,0
2810,1668,2023-04-28 01:00:00,DEBIT,75775,SUCCESS,UPI,India,1
2811,1351,2023-04-28 02:00:00,CREDIT,49954,SUCCESS,NETBANKING,UAE,0
2812,1357,2023-04-28 03:00:00,CREDIT,67764,FAILED,NETBANKING,Singapore,0
2813,1516,2023-04-28 04:00:00,DEBIT,86253,SUCCESS,NETBANKING,UK,0
2814,1494,2023-04-28 05:00:00,CREDIT,93716,SUCCESS,NETBANKING,UK,0
2815,1085,2023-04-28 06:00:00,CREDIT,35385,SUCCESS,CARD,India,0
2816,1174,2023-04-28 07:00:00,DEBIT,17633,SUCCESS,UPI,UK,0
2817,1801,2023-04-28 08:00:00,DEBIT,32724,SUCCESS,UPI,Singapore,0
2818,1192,2023-04-28 09:00:00,CREDIT,47096,SUCCESS,UPI,India,0
2819,1310,2023-04-28 10:00:00,DEBIT,47047,SUCCESS,CARD,USA,0
2820,1118,2023-04-28 11:00:00,DEBIT,28056,SUCCESS,CARD,India,0
2821,1217,2023-04-28 12:00:00,DEBIT,51130,SUCCESS,NETBANKING,Singapore,0
2822,1426,2023-04-28 13:00:00,CREDIT,58697,SUCCESS,NETBANKING,Singapore,0
2823,1969,2023-04-28 14:00:00,DEBIT,42543,SUCCESS,NETBANKING,USA,0
2824,1413,2023-04-28 15:00:00,DEBIT,98713,SUCCESS,NETBANKING,India,0
2825,1113,2023-04-28 16:00:00,DEBIT,65564,SUCCESS,UPI,Singapore,0
2826,1977,2023-04-28 17:00:00,DEBIT,4052,SUCCESS,NETBANKING,Singapore,0
2827,1144,2023-04-28 18:00:00,CREDIT,56980,SUCCESS,CARD,USA,0
2828,1537,2023-04-28 19:00:00,CREDIT,52301,SUCCESS,CARD,UAE,0
2829,1647,2023-04-28 20:00:00,DEBIT,42560,FAILED,CARD,India,0
2830,1302,2023-04-28 21:00:00,CREDIT,22896,SUCCESS,NETBANKING,Singapore,0
2831,1743,2023-04-28 22:00:00,DEBIT,31846,SUCCESS,UPI,UK,0
2832,1880,2023-04-28 23:00:00,CREDIT,86885,SUCCESS,UPI,USA,0
2833,1587,2023-04-29 00:00:00,DEBIT,115,SUCCESS,NETBANKING,UAE,0
2834,1986,2023-04-29 01:00:00,DEBIT,49857,SUCCESS,NETBANKING,UAE,0
2835,1839,2023-04-29 02:00:00,CREDIT,26057,SUCCESS,CARD,USA,0
2836,1344,2023-04-29 03:00:00,CREDIT,81641,SUCCESS,CARD,UAE,0
2837,1813,2023-04-29 04:00:00,DEBIT,21392,SUCCESS,UPI,Singapore,0
2838,1963,2023-04-29 05:00:00,DEBIT,31976,SUCCESS,CARD,UAE,0
2839,1800,2023-04-29 06:00:00,CREDIT,60827,SUCCESS,CARD,India,1
2840,1000,2023-04-29 07:00:00,CREDIT,47146,SUCCESS,NETBANKING,UK,0
2841,1146,2023-04-29 08:00:00,DEBIT,14917,SUCCESS,UPI,Singapore,0
2842,1286,2023-04-29 09:00:00,DEBIT,91106,SUCCESS,NETBANKING,USA,0
2843,1975,2023-04-29 10:00:00,CREDIT,9859,SUCCESS,UPI,UK,0
2844,1653,2023-04-29 11:00:00,DEBIT,48532,SUCCESS,NETBANKING,Singapore,0
